Datetime,Open,High,Low,Close,Volume,1,2,3,4,5,6
1632467700000,44589.92,44739.00,44581.77,44706.84,2227.765,1632467999999,99567763.54850,22504,1177.300,52618153.62089,0
1632468000000,44706.83,44710.00,44619.36,44619.80,1028.533,1632468299999,45928603.99481,12187,397.320,17742514.32006,0
1632468300000,44619.80,44630.00,44531.58,44605.28,1206.705,1632468599999,53794009.66573,12094,595.638,26554394.67880,0
1632468600000,44605.29,44710.00,44521.29,44688.68,1792.325,1632468899999,79954898.71477,16057,991.291,44228741.54250,0
1632468900000,44686.25,44729.12,44642.18,44643.99,983.170,1632469199999,43942926.59119,10840,448.874,20064653.38677,0
1632469200000,44643.99,45134.33,44587.02,44958.97,6543.350,1632469499999,293736436.32460,48338,4519.969,202891708.74557,0
1632469500000,44958.98,45109.70,44850.30,44884.00,4280.234,1632469799999,192489482.57586,37116,1940.021,87279114.60876,0
1632469800000,44883.99,44946.68,44817.54,44908.68,2067.457,1632470099999,92763926.44153,18235,1095.998,49182908.40473,0
1632470100000,44908.69,44984.16,44785.00,44785.01,1849.829,1632470399999,83049455.04772,17822,829.745,37260411.83175,0
1632470400000,44785.01,44960.00,44734.23,44922.01,2004.262,1632470699999,89920852.18863,18948,1027.174,46097419.36802,0
1632470700000,44922.01,44974.99,44875.51,44897.45,1211.728,1632470999999,54434427.72329,11763,545.615,24511198.13755,0
1632471000000,44896.70,44990.00,44886.44,44908.13,834.928,1632471299999,37518564.12648,9498,393.266,17673795.64705,0
1632471300000,44908.14,44995.14,44870.00,44933.63,959.630,1632471599999,43129452.54630,10478,416.249,18710651.21001,0
1632471600000,44933.64,44992.84,44925.44,44968.36,622.946,1632471899999,28011821.18047,8360,287.747,12939665.99198,0
1632471900000,44968.36,45050.00,44930.27,45019.66,1479.101,1632472199999,66563358.10609,13689,849.259,38220889.58536,0
1632472200000,45019.66,45029.99,44918.06,44968.50,1059.771,1632472499999,47647426.79572,10579,413.387,18586807.73104,0
1632472500000,44968.51,44987.33,44890.64,44913.31,1356.388,1632472799999,60949518.48433,10291,692.578,31120789.78473,0
1632472800000,44913.32,44940.20,44839.21,44873.03,985.843,1632473099999,44246538.42884,9725,355.867,15974208.10924,0
1632473100000,44873.03,44874.02,44775.35,44855.00,1059.522,1632473399999,47493702.99411,11005,462.496,20733174.43240,0
1632473400000,44855.00,44870.27,44627.00,44650.01,2428.520,1632473699999,108641944.86127,20508,1045.610,46780019.55874,0
1632473700000,44650.01,44688.80,44380.00,44500.00,4491.456,1632473999999,199996294.40750,37393,2106.012,93780442.09211,0
1632474000000,44500.00,44514.39,44116.66,44176.08,5630.169,1632474299999,249425538.00911,47415,2635.524,116772612.28415,0
1632474300000,44175.93,44218.00,43583.11,43619.59,10537.476,1632474599999,462551789.65239,94058,4929.058,216463346.54141,0
1632474600000,43613.74,43708.59,43407.72,43499.00,11135.028,1632474899999,485091419.17883,89592,5554.818,242076225.38091,0
1632474900000,43499.00,43499.00,42950.00,43306.61,15717.681,1632475199999,679641407.35973,115263,7605.966,329004454.87496,0
1632475200000,43306.61,43314.64,42935.00,42935.00,6910.176,1632475499999,298284831.80577,61562,3250.521,140393681.69006,0
1632475500000,42935.00,43153.90,42601.60,42787.24,10976.752,1632475799999,470345648.42400,94893,5319.729,228031514.39835,0
1632475800000,42785.29,43084.72,42764.95,42994.77,8649.719,1632476099999,371535347.84506,70241,4563.760,196056869.82624,0
1632476100000,42996.51,43177.93,42908.50,43116.71,4528.275,1632476399999,195032838.43901,39779,2354.821,101441582.46217,0
1632476400000,43116.70,43129.21,42920.06,42988.17,2664.479,1632476699999,114652551.60982,25716,1198.373,51568724.79292,0
1632476700000,42988.17,43035.36,42721.91,42820.34,5127.934,1632476999999,219835577.91273,43608,2492.725,106889143.52656,0
1632477000000,42820.35,42930.72,42687.00,42713.07,3703.821,1632477299999,158506215.53555,33574,1731.013,74093638.93288,0
1632477300000,42714.94,42728.42,42331.39,42357.05,10081.421,1632477599999,428220324.53134,79635,4273.009,181507598.07810,0
1632477600000,42357.04,42570.00,42185.55,42510.23,8386.935,1632477899999,355742374.85456,70928,4289.384,181997674.10394,0
1632477900000,42509.04,42550.00,42228.43,42535.00,4373.295,1632478199999,185358781.10063,40709,2239.181,94930594.13612,0
1632478200000,42535.00,42699.17,42461.49,42674.38,3398.638,1632478499999,144721353.48842,31413,2013.774,85763534.77233,0
1632478500000,42674.37,42674.38,42469.17,42574.19,2314.763,1632478799999,98488460.46606,24122,1118.422,47589041.14564,0
1632478800000,42573.33,42655.93,42405.50,42645.85,2207.435,1632479099999,93855863.54645,21689,1145.720,48729137.45357,0
1632479100000,42645.85,42650.43,42362.53,42478.50,1877.503,1632479399999,79726177.04506,19159,900.895,38254930.63912,0
1632479400000,42478.49,42478.50,42114.37,42222.94,4080.254,1632479699999,172465895.41812,35422,1778.022,75177732.95080,0
1632479700000,42224.16,42278.90,41928.21,42119.38,7799.156,1632479999999,328349474.30852,65653,3683.363,155131673.70046,0
1632480000000,42119.38,42360.74,42103.06,42125.20,4826.410,1632480299999,203857089.28206,38392,2928.447,123713316.44743,0
1632480300000,42126.24,42250.00,41936.97,42048.01,4418.906,1632480599999,186055218.39197,35275,2262.321,95289192.43692,0
1632480600000,42048.01,42277.54,42026.36,42147.73,5157.152,1632480899999,217555768.38083,37586,2696.288,113745302.16852,0
1632480900000,42147.74,42241.24,42070.95,42155.88,2036.585,1632481199999,85884262.19499,21739,1118.232,47160348.69026,0
1632481200000,42155.89,42300.00,41810.91,41901.34,7024.192,1632481499999,295128796.72582,56997,3171.746,133373423.65910,0
1632481500000,41901.33,41983.40,41615.00,41671.05,8487.867,1632481799999,354612097.45355,73207,4026.706,168289507.84846,0
1632481800000,41671.17,41775.85,41111.00,41174.64,14605.678,1632482099999,604066384.72811,109656,6473.942,267751220.68949,0
1632482100000,41174.65,41250.00,40650.00,41048.06,14513.296,1632482399999,594868388.31083,111178,6761.312,277240469.33054,0
1632482400000,41055.70,41651.57,41053.60,41556.20,9050.318,1632482699999,374392213.19678,78380,5494.806,227317304.97831,0
1632482700000,41552.48,41700.00,41346.30,41489.44,5450.698,1632482999999,226297824.22887,49911,2496.620,103703865.87379,0
1632483000000,41489.44,41543.53,41144.03,41215.46,4531.860,1632483299999,187231691.10670,37924,1668.781,68975923.24028,0
1632483300000,41213.38,41330.61,40914.71,41178.23,6376.780,1632483599999,262022947.62252,61409,3301.119,135674865.41740,0
1632483600000,41176.37,41500.00,41109.81,41473.39,5305.567,1632483899999,219148826.18992,45282,3131.134,129352988.15769,0
1632483900000,41476.56,41650.00,41308.35,41603.00,4796.264,1632484199999,199119039.55027,43054,2621.399,108862996.81258,0
1632484200000,41604.78,41677.23,41443.09,41599.25,2865.272,1632484499999,119066961.78058,26839,1378.939,57308631.24914,0
1632484500000,41599.24,41612.76,41401.43,41510.06,2264.243,1632484799999,94004413.49821,21373,1135.437,47147804.57413,0
1632484800000,41510.06,41558.52,41248.25,41297.00,3007.037,1632485099999,124451385.09545,27432,1235.558,51129996.29659,0
1632485100000,41297.00,41363.52,41041.06,41053.54,4661.193,1632485399999,192040671.03786,34963,1897.137,78174733.82233,0
1632485400000,41053.54,41287.53,41034.73,41100.00,3226.061,1632485699999,132781460.28073,31368,1761.254,72507368.05376,0
1632485700000,41100.00,41391.00,41076.04,41365.64,3250.635,1632485999999,134151902.18675,27480,2002.028,82633495.61257,0
1632486000000,41365.64,41542.73,41315.07,41533.00,3154.778,1632486299999,130724258.72808,29534,1891.924,78392707.41283,0
1632486300000,41533.00,41619.56,41439.28,41548.92,2286.313,1632486599999,94977304.56615,22111,1429.080,59375229.90354,0
1632486600000,41548.92,41567.73,41352.13,41440.19,2087.854,1632486899999,86530960.69359,19768,862.105,35723227.73061,0
1632486900000,41440.19,41443.72,41158.26,41358.79,4085.062,1632487199999,168620237.27391,27994,1772.137,73156150.28232,0
1632487200000,41358.79,41452.28,41306.59,41348.43,2355.261,1632487499999,97460700.17509,18432,1347.534,55770418.50087,0
1632487500000,41348.42,41386.00,41223.10,41385.20,1867.579,1632487799999,77117047.07880,17113,1104.182,45600217.48828,0
1632487800000,41368.59,41413.00,41105.69,41125.65,2851.262,1632488099999,117519728.30734,22650,1195.243,49276002.74689,0
1632488100000,41125.65,41239.60,40938.82,41155.46,4186.555,1632488399999,172006757.50514,35209,1995.757,82034209.64438,0
1632488400000,41161.79,41310.73,40818.19,41294.00,5667.414,1632488699999,232640039.68425,49095,2954.149,121356683.02937,0
1632488700000,41290.58,41300.63,40972.29,41074.49,2939.579,1632488999999,120807242.67400,27202,1354.876,55684806.84662,0
1632489000000,41074.48,41176.02,40982.67,41157.47,2269.454,1632489299999,93236640.04359,19043,1265.581,51998520.97025,0
1632489300000,41157.48,41236.39,41000.00,41093.10,2270.258,1632489599999,93342978.74653,21090,1125.259,46282191.66457,0
1632489600000,41093.04,41135.94,41000.00,41049.34,1279.925,1632489899999,52533834.51699,13959,650.716,26712730.09004,0
1632489900000,41049.34,41150.00,40872.93,41129.06,3902.124,1632490199999,159926545.64772,30066,2146.591,87989722.10650,0
1632490200000,41128.65,41533.00,41050.60,41517.51,7410.799,1632490499999,306498955.37718,55014,4376.746,181007259.59482,0
1632490500000,41517.51,41862.09,41425.71,41685.46,8515.550,1632490799999,354615832.80003,57919,4495.807,187254380.20697,0
1632490800000,41685.46,41970.00,41665.60,41685.53,7311.194,1632491099999,305699244.43700,49407,3971.379,166099584.30439,0
1632491100000,41685.53,41742.17,41470.00,41546.76,4234.833,1632491399999,176127084.83754,35132,2117.512,88070397.76164,0
1632491400000,41546.75,41950.00,41546.75,41927.15,4355.171,1632491699999,181789274.07152,32807,2563.151,106975398.07142,0
1632491700000,41925.83,41929.19,41764.07,41800.00,2532.352,1632491999999,105924037.47509,22602,1149.189,48067581.51098,0
1632492000000,41800.00,42229.78,41721.83,42084.07,9246.149,1632492299999,388870625.88158,65614,5527.214,232478157.07472,0
1632492300000,42084.07,42243.02,42065.00,42169.11,3846.552,1632492599999,162205959.48377,33537,1938.269,81741905.07452,0
1632492600000,42169.05,42192.78,42034.91,42139.00,3274.304,1632492899999,137870858.45693,26519,1591.437,67009763.08086,0
1632492900000,42138.99,42161.82,41927.59,42145.27,3312.952,1632493199999,139278494.22086,28516,1399.756,58863754.93052,0
1632493200000,42145.27,42179.26,42034.70,42167.91,1260.726,1632493499999,53089970.83640,14937,654.625,27569467.36528,0
1632493500000,42167.90,42608.00,42110.00,42450.00,7763.668,1632493799999,329020361.50794,51473,4581.928,194183801.02420,0
1632493800000,42450.00,42510.79,42280.45,42380.79,3454.096,1632494099999,146334935.06301,27038,1586.687,67217453.80397,0
1632494100000,42380.79,42640.64,42312.35,42537.42,4819.521,1632494399999,204953660.68507,32995,2830.277,120343498.78699,0
1632494400000,42541.12,42572.53,42452.65,42478.65,1809.818,1632494699999,76925251.66142,17537,868.741,36926981.24276,0
1632494700000,42478.03,42500.00,42322.03,42438.53,2658.242,1632494999999,112688562.55935,21777,970.691,41153147.90434,0
1632495000000,42438.53,42482.00,42321.71,42334.93,1545.884,1632495299999,65545541.77989,14515,670.133,28415936.99894,0
1632495300000,42334.24,42425.00,42280.00,42417.12,1856.340,1632495599999,78617059.71596,16164,1053.346,44618577.02858,0
1632495600000,42417.13,42450.00,42240.00,42282.01,2085.606,1632495899999,88266427.70257,17367,781.646,33094386.02294,0
1632495900000,42282.02,42291.76,42170.00,42251.90,2246.721,1632496199999,94889796.62249,20017,1057.983,44686461.48213,0
1632496200000,42251.91,42316.41,42181.41,42215.02,1358.171,1632496499999,57362777.94425,12497,548.512,23171228.91862,0
1632496500000,42216.46,42315.20,42093.00,42114.98,1541.424,1632496799999,65049538.34884,15100,675.411,28518910.75028,0
1632496800000,42113.95,42247.13,42103.04,42231.94,1039.651,1632497099999,43856728.55110,11236,639.732,26987339.34613,0
1632497100000,42231.94,42274.00,42156.74,42193.42,761.543,1632497399999,32147446.16477,8833,450.631,19023370.96732,0
1632497400000,42193.42,42213.77,41810.92,41886.45,5239.677,1632497699999,219868018.43384,36306,1844.188,77376408.37041,0
1632497700000,41883.13,42038.00,41740.53,41765.15,2469.586,1632497999999,103490413.68319,21655,1194.010,50066057.84796,0
1632498000000,41763.40,41876.75,41588.00,41855.75,4122.496,1632498299999,171963445.01764,35278,2112.171,88141362.31732,0
1632498300000,41855.76,41920.00,41735.59,41809.29,2176.536,1632498599999,91066430.50579,19655,1274.057,53318978.42960,0
1632498600000,41809.29,41884.96,41743.59,41753.37,885.411,1632498899999,37020606.20314,10548,447.545,18715086.80044,0
1632498900000,41753.36,41992.89,41663.12,41927.65,2150.496,1632499199999,90008621.30427,19520,1233.890,51656808.48955,0
1632499200000,41927.63,42131.75,41861.71,42112.27,3333.550,1632499499999,140119118.19320,26357,2063.067,86725071.97902,0
1632499500000,42112.27,42114.53,41834.00,41848.42,2018.593,1632499799999,84679170.76282,19248,772.338,32401435.61226,0
1632499800000,41848.43,41984.92,41829.06,41905.52,1140.555,1632500099999,47802656.80220,12274,590.819,24763601.53006,0
1632500100000,41905.53,42167.21,41845.68,42030.97,2236.683,1632500399999,94026957.56444,21679,1170.376,49212252.10035,0
1632500400000,42030.97,42186.89,42000.57,42183.57,1140.675,1632500699999,48018355.85014,12823,661.296,27842471.48407,0
1632500700000,42182.06,42247.13,42053.82,42135.50,1243.524,1632500999999,52423142.55049,14337,607.807,25632316.69922,0
1632501000000,42135.49,42288.79,42100.02,42202.00,1269.032,1632501299999,53549474.44973,12704,840.428,35468008.88348,0
1632501300000,42202.00,42244.09,42160.86,42227.97,1195.445,1632501599999,50448360.31283,9574,772.667,32608676.14584,0
1632501600000,42231.45,42231.47,42061.85,42065.05,963.268,1632501899999,40577185.77821,10527,300.092,12640888.83158,0
1632501900000,42065.06,42315.00,42060.56,42295.73,1202.870,1632502199999,50756381.75635,11498,727.883,30716689.21186,0
1632502200000,42295.73,42349.19,42123.62,42143.96,1620.057,1632502499999,68423462.06992,14259,884.732,37382275.86788,0
1632502500000,42143.96,42202.08,42123.00,42173.77,531.021,1632502799999,22392101.23101,7150,302.425,12752959.40057,0
1632502800000,42174.77,42174.78,42003.78,42007.87,1160.635,1632503099999,48820629.87144,13436,453.403,19073140.19311,0
1632503100000,42007.87,42033.00,41888.00,41949.65,1833.866,1632503399999,76932040.23177,18584,823.447,34545610.74935,0
1632503400000,41949.65,42027.00,41921.55,41975.14,632.316,1632503699999,26540052.65900,8270,258.242,10839232.97184,0
1632503700000,41975.80,42169.00,41958.01,42145.00,1326.228,1632503999999,55816538.20251,12280,888.476,37390884.49997,0
1632504000000,42144.99,42145.00,42017.38,42047.79,586.788,1632504299999,24692359.66037,7295,247.436,10412961.23376,0
1632504300000,42048.64,42142.01,42021.70,42136.82,441.375,1632504599999,18574809.97656,5723,262.170,11033003.99877,0
1632504600000,42136.81,42136.81,41722.80,41860.07,2706.800,1632504899999,113289770.18846,23751,950.761,39774510.45585,0
1632504900000,41860.06,41931.62,41730.08,41885.87,1608.123,1632505199999,67234712.35722,13742,1030.526,43084376.34438,0
1632505200000,41885.86,41974.85,41831.47,41882.01,965.364,1632505499999,40457125.20594,10561,466.687,19559451.75296,0
1632505500000,41882.01,42008.65,41808.35,41941.80,1111.353,1632505799999,46583189.66846,10578,727.596,30499579.68114,0
1632505800000,41940.31,41962.65,41860.00,41904.40,653.891,1632506099999,27412908.66517,6632,331.063,13879129.24243,0
1632506100000,41904.40,41981.22,41844.27,41977.67,704.241,1632506399999,29507239.60924,7424,291.376,12208512.18650,0
1632506400000,41980.57,42075.00,41909.41,42064.27,999.542,1632506699999,42003168.01775,10648,580.572,24397925.09109,0
1632506700000,42063.35,42151.65,42038.01,42112.93,920.075,1632506999999,38732196.17455,9462,603.099,25390223.79953,0
1632507000000,42112.93,42156.66,42010.00,42070.12,930.316,1632507299999,39137291.43646,7867,459.405,19328928.02693,0
1632507300000,42070.13,42123.33,42011.69,42110.65,477.543,1632507599999,20088238.54934,6064,231.527,9740012.36191,0
1632507600000,42110.65,42200.00,42089.10,42191.21,926.651,1632507899999,39072352.30879,9233,545.476,23000098.36473,0
1632507900000,42191.22,42261.20,42150.00,42190.24,949.260,1632508199999,40069968.37264,10051,517.325,21838298.35382,0
1632508200000,42190.33,42191.97,42100.00,42117.67,741.292,1632508499999,31233288.30851,7255,361.123,15215411.16911,0
1632508500000,42117.59,42140.56,42053.98,42080.01,580.551,1632508799999,24437318.94954,6159,219.776,9251982.96821,0
1632508800000,42080.00,42200.00,41990.00,42175.23,1054.139,1632509099999,44356776.10993,9444,560.864,23610910.37238,0
1632509100000,42175.23,42278.00,42082.12,42164.99,1181.881,1632509399999,49858012.19403,11630,591.601,24959452.74370,0
1632509400000,42164.99,42298.82,42109.03,42224.49,915.911,1632509699999,38674758.61241,9135,449.755,18989468.13255,0
1632509700000,42224.57,42249.78,42125.97,42128.69,565.858,1632509999999,23866649.25685,7257,261.654,11035911.16630,0
1632510000000,42128.69,42265.70,42111.38,42239.52,632.366,1632510299999,26683725.89407,6968,358.226,15114533.59323,0
1632510300000,42239.53,42283.18,42196.57,42276.04,584.284,1632510599999,24684707.18665,6274,308.839,13049693.89386,0
1632510600000,42276.04,42300.00,42160.93,42300.00,570.314,1632510899999,24083785.49165,6918,277.996,11740934.85966,0
1632510900000,42300.00,42345.60,42204.05,42204.05,852.746,1632511199999,36047268.22125,9088,400.960,16952638.34041,0
1632511200000,42204.04,42254.98,42171.21,42250.35,463.039,1632511499999,19542520.74921,5402,222.771,9402672.13449,0
1632511500000,42250.35,42330.31,42223.22,42315.26,466.163,1632511799999,19712569.40030,5703,243.002,10275894.19825,0
1632511800000,42315.26,42488.00,42314.82,42487.99,2024.789,1632512099999,85866634.02376,17084,1258.965,53392699.41642,0
1632512100000,42487.99,42500.00,42301.90,42340.37,1125.059,1632512399999,47683565.52362,11042,428.009,18143859.15454,0
1632512400000,42340.38,42400.00,42260.33,42274.91,695.913,1632512699999,29453293.85118,7844,277.294,11739330.16589,0
1632512700000,42274.91,42325.75,42202.29,42219.99,682.762,1632512999999,28857279.74224,7597,306.472,12954124.99855,0
1632513000000,42220.81,42304.82,42177.00,42217.71,934.011,1632513299999,39454653.79600,7932,397.020,16774983.01140,0
1632513300000,42217.71,42366.13,42182.58,42337.69,854.763,1632513599999,36143843.23428,7230,510.729,21597663.70781,0
1632513600000,42337.68,42380.00,42271.87,42317.65,509.665,1632513899999,21574307.03019,6675,231.798,9812526.17007,0
1632513900000,42317.66,42465.34,42310.00,42447.90,871.270,1632514199999,36954591.21486,8526,536.242,22744870.48141,0
1632514200000,42447.91,42497.33,42405.06,42435.98,649.845,1632514499999,27590660.03899,7941,343.265,14576032.06479,0
1632514500000,42434.47,42498.00,42406.00,42433.36,616.062,1632514799999,26154382.85239,7290,287.203,12194163.80140,0
1632514800000,42433.36,42492.13,42403.13,42480.39,415.685,1632515099999,17643449.37301,5173,259.664,11021944.84655,0
1632515100000,42480.38,42497.99,42446.28,42493.43,372.104,1632515399999,15804881.40490,5304,190.517,8092578.41012,0
1632515400000,42493.42,42642.39,42451.63,42501.83,1573.726,1632515699999,66965050.84960,15438,1005.575,42797581.74131,0
1632515700000,42501.83,42860.65,42501.83,42820.65,3849.095,1632515999999,164572799.96463,30620,2508.461,107258603.20426,0
1632516000000,42820.65,42957.31,42727.00,42928.91,2975.977,1632516299999,127579277.44752,23229,1807.955,77524924.10288,0
1632516300000,42928.90,42972.00,42806.59,42840.87,1444.265,1632516599999,61918922.35784,13631,591.607,25365549.37229,0
1632516600000,42840.88,42892.15,42791.02,42857.12,970.228,1632516899999,41563685.19762,9298,504.831,21630533.97527,0
1632516900000,42857.12,42970.00,42855.10,42918.11,1017.869,1632517199999,43693518.35604,10732,591.278,25379949.61731,0
1632517200000,42918.11,43054.83,42900.00,42978.55,1825.038,1632517499999,78418879.19862,16757,1086.817,46709377.76114,0
1632517500000,42978.55,43140.28,42959.71,43016.55,2422.441,1632517799999,104285758.00084,22300,1356.365,58401000.38146,0
1632517800000,43015.08,43037.26,42908.04,42914.99,864.966,1632518099999,37156210.49529,8760,295.471,12695169.16115,0
1632518100000,42915.19,42967.62,42887.02,42928.52,778.494,1632518399999,33414337.88340,7988,384.098,16486633.18438,0
1632518400000,42928.51,43033.55,42925.62,42962.15,682.263,1632518699999,29325196.04029,7592,371.307,15960093.26324,0
1632518700000,42962.15,43049.38,42938.36,42960.15,744.022,1632518999999,31992809.77775,7275,310.077,13334021.44079,0
1632519000000,42960.16,42997.83,42955.42,42978.17,323.730,1632519299999,13912812.77827,4717,167.919,7217276.67150,0
1632519300000,42978.17,43196.82,42975.72,43078.92,1391.470,1632519599999,59983080.69312,12420,1019.631,43954958.04151,0
1632519600000,43078.76,43099.49,42890.00,42919.41,1164.131,1632519899999,50031967.35539,11411,373.868,16065244.17737,0
1632519900000,42919.42,43044.00,42914.43,43033.26,652.477,1632520199999,28052210.21002,6815,405.904,17451485.30774,0
1632520200000,43033.25,43038.58,42930.89,42950.00,655.781,1632520499999,28182420.97610,5729,308.115,13241100.62907,0
1632520500000,42950.01,42950.01,42815.32,42896.89,949.871,1632520799999,40734838.07125,9272,354.607,15207107.75137,0
1632520800000,42896.90,42930.00,42825.28,42860.40,598.268,1632521099999,25652228.45110,7592,295.788,12683912.91529,0
1632521100000,42860.40,42867.25,42770.76,42805.00,995.741,1632521399999,42622748.37656,10457,379.707,16253797.29037,0
1632521400000,42805.00,42909.10,42804.99,42878.01,526.794,1632521699999,22573563.00774,6893,373.541,16007329.76234,0
1632521700000,42878.00,42968.08,42874.12,42940.35,509.721,1632521999999,21883279.61640,7357,316.632,13593517.18672,0
1632522000000,42943.34,42965.39,42868.84,42887.35,371.253,1632522299999,15936813.47593,5874,135.812,5830271.31612,0
1632522300000,42887.35,42887.35,42777.86,42794.50,661.332,1632522599999,28322750.01210,7271,208.091,8912807.92473,0
1632522600000,42794.50,42841.39,42736.88,42817.35,799.653,1632522899999,34214547.03387,8214,416.284,17813388.51984,0
1632522900000,42817.34,42841.38,42746.00,42776.30,337.882,1632523199999,14458544.23671,5270,169.748,7263489.95190,0
1632523200000,42777.73,42839.39,42760.00,42835.00,368.364,1632523499999,15764606.96233,4780,190.994,8174546.07119,0
1632523500000,42834.99,42950.00,42808.00,42939.98,1053.224,1632523799999,45182599.83057,8513,757.351,32489040.01234,0
1632523800000,42939.98,43050.00,42900.00,43027.61,1278.298,1632524099999,54945700.30659,10277,626.297,26931147.91662,0
1632524100000,43027.60,43080.00,42972.69,42985.93,1154.388,1632524399999,49670121.12327,9036,519.285,22347551.63965,0
1632524400000,42985.93,43020.26,42852.56,42861.46,799.343,1632524699999,34316963.50388,8577,271.257,11645547.60226,0
1632524700000,42861.47,42909.83,42822.00,42838.12,402.903,1632524999999,17273660.96863,5219,230.590,9887208.63131,0
1632525000000,42838.12,42905.32,42826.92,42885.05,491.887,1632525299999,21083961.14446,5461,291.133,12480341.50870,0
1632525300000,42885.05,42940.68,42837.43,42933.00,334.528,1632525599999,14349353.03560,5112,177.890,7630966.69381,0
1632525600000,42933.00,42955.99,42913.46,42933.77,314.943,1632525899999,13522637.47142,4228,170.098,7303691.73857,0
1632525900000,42933.76,42933.77,42847.53,42867.37,332.467,1632526199999,14255562.35457,4377,147.610,6328966.26728,0
1632526200000,42867.36,42869.64,42622.00,42647.81,1319.326,1632526499999,56359778.27508,13052,427.961,18282924.20841,0
1632526500000,42647.80,42725.92,42606.19,42662.27,1168.105,1632526799999,49827238.20834,11812,664.507,28350204.30530,0
1632526800000,42662.27,42735.00,42565.05,42584.57,1202.138,1632527099999,51280666.65447,9810,395.576,16885650.16698,0
1632527100000,42584.57,42740.00,42500.00,42670.59,2143.299,1632527399999,91263643.24374,16348,963.503,41046995.07685,0
1632527400000,42670.60,42787.00,42662.00,42701.16,705.872,1632527699999,30163888.96349,7249,450.462,19251944.75965,0
1632527700000,42701.16,42837.07,42676.45,42798.49,661.011,1632527999999,28273977.56442,6796,388.200,16606525.06380,0
1632528000000,42798.49,42854.99,42653.60,42653.60,1468.438,1632528299999,62810175.72212,10981,468.571,20051949.51405,0
1632528300000,42655.02,42790.52,42570.73,42741.06,1232.294,1632528599999,52590497.38702,12031,646.030,27578097.27273,0
1632528600000,42741.07,42741.07,42600.81,42703.34,698.264,1632528899999,29794461.51862,7515,324.544,13847901.34626,0
1632528900000,42700.01,42796.00,42696.85,42767.65,567.867,1632529199999,24278488.28941,7003,291.129,12446467.59499,0
1632529200000,42769.30,42883.22,42763.53,42865.38,706.143,1632529499999,30244879.80107,7749,441.416,18906130.16423,0
1632529500000,42865.39,42938.00,42657.97,42668.65,1501.182,1632529799999,64296479.46267,11924,703.136,30130642.81348,0
1632529800000,42670.55,42810.00,42633.72,42665.14,982.766,1632530099999,41973565.97149,9812,546.803,23358474.75597,0
1632530100000,42665.13,42709.27,42554.07,42600.01,941.570,1632530399999,40129469.25107,10229,400.187,17054173.77183,0
1632530400000,42600.00,42708.22,42596.12,42609.00,731.437,1632530699999,31203534.70764,7010,263.745,11253974.64859,0
1632530700000,42607.00,42688.26,42529.09,42551.90,813.105,1632530999999,34641936.41741,8635,421.681,17966216.56660,0
1632531000000,42551.89,42698.77,42550.81,42676.12,568.479,1632531299999,24237906.04175,6206,357.463,15241101.96182,0
1632531300000,42674.35,42746.26,42641.64,42711.11,789.901,1632531599999,33734360.06197,7180,376.385,16074505.53913,0
1632531600000,42710.96,42766.42,42650.76,42654.82,720.835,1632531899999,30784540.41536,6417,305.047,13030661.52494,0
1632531900000,42654.80,42666.77,42510.38,42520.41,1143.430,1632532199999,48674429.99722,9348,696.478,29649195.26155,0
1632532200000,42520.41,42520.42,42340.94,42423.01,2188.674,1632532499999,92861084.25429,19338,907.882,38522500.25687,0
1632532500000,42423.01,42493.14,42395.06,42395.06,924.747,1632532799999,39245845.27928,8524,390.321,16567254.81442,0
1632532800000,42395.06,42412.00,42210.67,42213.30,1843.674,1632533099999,77971456.73586,18614,782.855,33107813.58536,0
1632533100000,42213.30,42275.72,42087.21,42130.61,1779.038,1632533399999,75027450.04570,18647,750.918,31676940.72469,0
1632533400000,42130.60,42252.00,42010.76,42238.20,1849.367,1632533699999,77929631.78350,18703,1098.028,46283056.51451,0
